age,height,income,sex_code,age_code,is_straight,is_gay_bi,is_white,is_asian,is_latin,is_black,is_islander,is_native,is_middle_eastern,is_indian,is_agnostic,is_catholic,is_atheist,is_non_catholic_christian,is_jewish,is_buddhist,is_hindu,is_muslim,high_income,middle_income,low_income,stem_career,health_career,law_career,artistic_career,education_career,business_career,financial_career,has_high_academic_degree,has_graduated,is_studying,has_chubby_body_type,has_fit_body_type,has_thin_body_type,has_average_body_type,eats_anything,eats_vegetarian,eats_vegan,eats_kosher,eats_halal,drinks_code,drugs_code,smokes_code,has_kids,has_no_kids,wants_kids,doesnt_want_kids,has_cats,has_dogs,likes_cats,likes_dogs,dislikes_cats,dislikes_dogs,essay_len,essay_count_words,essay_words_mean_length
31,70.0,100000.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2.0,1.0,0.0,0,1,1,0,0,0,0,0,0,0,938,154,5.097402597402597
41,74.0,100000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,1845,335,4.51044776119403
22,76.0,30000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,797,150,4.3133333333333335
32,66.0,50000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1.0,3.0,0,0,0,0,1,1,0,0,0,0,260,46,4.608695652173913
28,62.0,40000.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,2.0,1.0,2.0,0,1,1,0,0,0,1,1,0,0,2159,402,4.373134328358209
32,65.0,30000.0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,5420,980,4.531632653061225
28,62.0,20000.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3.0,2.0,0.0,0,0,0,1,0,1,1,0,1,0,2186,402,4.440298507462686
24,71.0,80000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1436,235,5.102127659574468
42,67.0,100000.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,3525,573,5.151832460732984
35,75.0,80000.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,903,176,4.130681818181818
46,67.0,100000.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2910,491,4.928716904276985
52,72.0,80000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,848,154,4.4935064935064934
21,71.0,20000.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3.0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,4233,808,4.24009900990099
26,69.0,40000.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,452,82,4.5
26,71.0,150000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,1530,270,4.659259259259259
27,74.0,50000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,833,144,4.791666666666667
20,82.0,20000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1154,208,4.552884615384615
34,73.0,20000.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,2825,511,4.5303326810176126
25,72.0,60000.0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,3764,682,4.520527859237537
21,71.0,20000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,473,98,3.836734693877551
39,67.0,100000.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,2.0,0.0,3.0,0,1,0,0,0,0,1,1,0,0,8593,1421,5.047853624208304
34,64.0,100000.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1531,285,4.347368421052631
49,67.0,50000.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,3205,593,4.406408094435076
26,68.0,50000.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2.0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,2582,450,4.74
33,69.0,80000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,0.0,3.0,0,0,0,0,0,0,1,1,0,0,2459,392,5.267857142857143
28,71.0,100000.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,836,147,4.6938775510204085
61,70.0,80000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,1598,297,4.383838383838384
25,69.0,80000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,593,119,3.9159663865546217
29,76.0,20000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,2103,307,5.85342019543974
24,72.0,20000.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2.0,0.0,0.0,0,1,1,0,1,1,0,0,0,0,929,160,4.8125
35,70.0,20000.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,3143,587,4.3560477001703575
38,62.0,80000.0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.0,1.0,3.0,0,0,0,1,1,0,0,0,0,0,3523,634,4.555205047318612
26,69.0,50000.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,2007,320,5.259375
36,71.0,100000.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,3413,602,4.67109634551495
41,67.0,100000.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2.0,0.0,0.0,0,1,1,0,0,0,1,1,0,0,3756,709,4.297602256699577
34,65.0,50000.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,2901,527,4.506641366223909
38,70.0,40000.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,703,157,3.4585987261146496
26,72.0,50000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,1473,279,4.268817204301075
23,70.0,20000.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,4175,745,4.605369127516779
28,72.0,20000.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3.0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,821,143,4.706293706293707
27,72.0,100000.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,2851,456,5.254385964912281
39,70.0,250000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2884,502,4.741035856573705
43,68.0,70000.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1940,360,4.386111111111111
23,66.0,60000.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,0,3434,549,5.256830601092896
24,70.0,40000.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,1523,270,4.644444444444445
45,72.0,30000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,1268,201,5.313432835820896
66,65.0,30000.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1,0,0,0,1,1,0,0,0,0,4315,813,4.306273062730627
45,68.0,100000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1738,309,4.624595469255663
30,68.0,60000.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2.0,1.0,0.0,0,1,0,1,0,0,1,1,0,0,1574,276,4.706521739130435
23,75.0,40000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1516,296,4.094594594594595
23,75.0,40000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1542,294,4.224489795918367
19,62.0,20000.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,0,421,59,6.0508474576271185
24,70.0,50000.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2.0,1.0,4.0,0,1,0,0,0,0,1,1,0,0,2700,460,4.871739130434783
24,70.0,40000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3.0,0.0,2.0,0,1,1,0,0,1,1,0,0,0,4970,926,4.3682505399568035
48,72.0,70000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0,1.0,0.0,0,0,0,1,1,0,0,0,0,0,1293,218,4.935779816513762
28,71.0,70000.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,199,15,11.666666666666666
23,67.0,20000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,793,149,4.302013422818792
25,67.0,40000.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,3194,612,4.220588235294118
22,69.0,30000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,291,63,3.634920634920635
39,70.0,60000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4133,740,4.5864864864864865
28,72.0,100000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3.0,1.0,3.0,0,1,0,0,0,1,1,0,1,0,308,49,5.224489795918367
48,68.0,50000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,0,1,0,0,0,1,1,0,0,2821,487,4.794661190965092
26,72.0,20000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2.0,1.0,0.0,0,1,1,0,0,1,1,0,0,0,4183,759,4.512516469038208
44,72.0,150000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,732,112,5.473214285714286
28,64.0,50000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,2342,376,5.2313829787234045
25,73.0,80000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,3.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,2012,343,4.857142857142857
25,71.0,30000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2.0,0.0,1.0,0,0,0,0,0,0,1,1,1,0,886,166,4.289156626506024
29,68.0,100000.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,1,1,0,0,0,1,1,0,1,1651,287,4.7560975609756095
32,71.0,100000.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,3.0,0,0,0,0,0,0,1,1,0,0,904,168,4.386904761904762
28,67.0,100000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,57,7,6.0
36,73.0,100000.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,2254,387,4.82687338501292
41,64.0,1000000.0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1.0,1.0,0.0,0,1,1,0,0,0,0,1,0,0,4620,791,4.841972187104931
32,70.0,20000.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,2.0,4.0,1,0,0,0,0,0,0,0,0,0,1994,275,6.254545454545455
28,72.0,40000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1.0,0.0,0.0,1,0,1,0,0,0,1,1,0,0,573,120,3.783333333333333
19,65.0,20000.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.0,0.0,3.0,0,1,1,0,0,0,0,0,0,0,970,182,4.335164835164835
25,72.0,100000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,0,1,0,0,0,1,1,0,0,875,157,4.573248407643312
30,73.0,20000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2760,411,5.7104622871046224
31,70.0,150000.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,9,0,0.0
24,64.0,30000.0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2.0,1.0,3.0,0,1,1,0,0,1,1,0,0,0,1567,221,6.085972850678733
27,72.0,40000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,5396,1051,4.134157944814462
22,70.0,50000.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,0.0,3.0,0,1,1,0,0,0,1,1,1,0,3124,594,4.260942760942761
27,72.0,100000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1799,352,4.113636363636363
28,70.0,70000.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2551,471,4.418259023354564
37,71.0,150000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,1242,215,4.772093023255814
26,71.0,40000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,1407,246,4.723577235772358
29,73.0,20000.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,3427,664,4.156626506024097
26,70.0,20000.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3700,723,4.118948824343015
26,67.0,20000.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,3.0,1.0,4.0,0,0,0,0,0,0,1,1,0,0,1444,261,4.53639846743295
23,67.0,20000.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,632,94,5.659574468085107
29,72.0,150000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,761,144,4.277777777777778
22,69.0,20000.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,5602,1019,4.4985279685966635
28,69.0,250000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1852,336,4.494047619047619
31,70.0,100000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,556,94,4.904255319148936
35,72.0,60000.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2.0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,455,77,4.857142857142857
33,75.0,150000.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,849,157,4.388535031847134
29,72.0,30000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,582,103,4.650485436893204
25,70.0,70000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1412,248,4.69758064516129
